no,w1,w2,w3,industry,scale,q1a,q1b,q1c,q1d,q1e,q1f,q2,q2a,q3,q3b_1,q3b_2,q3b_3,q3b_4,q3b_5,q3b_6,q3b_7,q3b_8,q3b_9,q3b_10,q4,q4a,q4b,q4c_1,q4c_2,q4c_3,q4c_4,q4c_5,q4c_6,q4c_7,q4c_8,q4c_9,q4d,q4e_1,q4e_2,q4e_3,q4e_4,q4e_5,q4e_6,q4e_7,q4e_8,q4e_9,q5,q5b_1,q5b_2,q5b_3,q5b_4,q5b_5,q5b_6,q5b_7,q5b_8,q5b_9,q5b_10,q5b_11,q6,q6a_1,q6a_2,q6a_3,q6a_4,q6a_5,q6a_6,q6a_7,q6a_9,q6a_8,q6b,q6bb_1,q6bb_2,q6bb_3,q6bb_4,q6bb_5,q6bb_6,q6bb_7,q6bb_8,q6bb_9,q6bb_10,q7a,q7b,q7c_2,q7c_3,q7c_4,q7c_5,q8a,q8b_1,q8b_2,q8c_1,q8c_2,q8c_3,q8dd,q8d,q8da,q8e,q8ea,q8f,q8fa,q9,q9a2,q9a3,q10,q11,q11a,q11b,q11a1,q11b1,q11a2,q11b2,q11a3,q11b3,q12_1,q12_2,q12_3,q12_4,q12_5,q12_6,q13,q14_1,q14_2,q14_3,q14_4,q14_5,q14_6,q15,q15a,q15b_1,q15b_2,q15b_3,q15b_4,q15b_5,q16,q16a,q17,q17_1,q17_2,q18,q18a_1,q18a_2,q18a_3,q18a_4,q18a_5,q18a_6,q19_1,q19_2,q19_3,q19_4,q19_5,q19_6,q19_7,q19_8
3659,9.25646123260437,11.54996243426,69.29977460556,21,1,2,2,2,2,2,2,1, ,1,0,0,0,0,0,0,1,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,2,1, , , , , , , , , , ,2,1, , ,1, , , , , ,2, , , , , , ,1, , , ,13,6,0,6,0,0,9,168,0,26400,0,0,2,1,3,1,3,1,2,1, , ,1,1,2,3000,2,3000, , , , , , ,1, , , ,1,1, , , , , ,1,3,1,1,1,1, ,2, ,3, , ,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0
3660,9.25646123260437,11.54996243426,69.29977460556,21,1,2,2,2,3,2,2,3,3,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,2,1, ,1, , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,22,6,2,2,2,0,9,168,20,32000,3500,0,2,1,4,1,4,1,2,2,1, ,1,1,2,2500,2,2500, , , , , , ,1, , , ,4,1,1, , , , ,1,3,1,1,1,1, ,2, ,1,1, ,2,0,1,0,1,0,0,1,1,1,0,0,0,0,0
3661,9.25646123260437,11.54996243426,34.64988730278,21,1,2,2,2,2,2,2,1, ,1,1,0,0,0,0,0,0,0,0,0,2, , ,0,0,0,0,0,0,0,0,0, ,1,1, , , , , , , ,1, , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,11,3,0,3,0,0,9,168,31,31172,5078,0,2,2, ,1,7,2, ,1, , ,1,1,1, ,1, , , , , , ,1, , , , ,1,1, , , , , ,1,2,1,1,1, , ,2, ,2, , ,2,0,1,1,1,0,0,0,0,0,0,0,0,0,1
3662,9.25646123260437,11.54996243426,69.29977460556,21,1,1,2,2,3,2,2,1, ,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,2, , , , , , , , ,1, , ,2, , , ,1, , , , , ,2,1, , , , , , , , , ,21,6,3,3,0,0,9,168,0,26400,0,0,2,1,3,1,3,1,3,2,1, ,1,1,1, ,1, , , , , ,1, , , , , ,1, ,1, , , , ,1,2,1,1,1,1, ,1,1,2, , ,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0
3663,9.25646123260437,11.54996243426,34.64988730278,21,1,1,2,2,2,1,1,1, ,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,1, , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,8,3,0,3,0,0,9,168,0,29780,0,1000,2,2, ,1,7,2, ,1, , ,1,1,1, ,1, , , , , , ,1, , , , ,1, ,1, , , , ,1,2,1,1,1,1, ,2, ,2, , ,2,1,0,1,1,0,0,0,0,0,0,0,0,0,1
3664,9.25646123260437,11.54996243426,23.09992486852,21,1,2,2,3,2,3,3,3,1,1,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,2,1, , , , , , , , ,1, ,2,1, , ,1, , , , , ,2, , ,1,1, , , , , , ,7,2,2,0,0,0,9,168,18,29800,3000,0,2,2, ,1,7,2, ,2,1, ,1,3,1, , , , , ,1, , , , , , , , ,1,1, , , , ,1,2,1,1,1, , ,2, ,3, , ,2,1,1,0,0,0,0,1,1,1,0,0,0,0,0
3665,9.25646123260437,11.54996243426,11.54996243426,21,1,3,3,3,3,3,3,2,2,1,0,0,0,0,0,1,0,1,1,0,2, , ,0,0,0,0,0,0,0,0,0, , , , , , , ,1, , ,2,1, , ,1, , , , , , , ,2,1, , , , , , , , ,2, , ,1, , , , , , , ,5,1,0,1,0,0,9,168,48,26400,7648,700,2,2, ,1,4,2, ,3, ,1,1,1,2,2500,2,2500, , , , , ,1, , , , ,1,1, , , , , ,1,3,1,1,1,1, ,1,2,2, , ,2,0,1,1,1,0,0,0,0,1,1,1,0,0,0
3666,9.25646123260437,11.54996243426,11.54996243426,21,1,2,3,3,3,3,3,1, ,2,0,0,0,0,0,0,0,0,0,0,2, , ,0,0,0,0,0,0,0,0,0, ,1, , , , , , , , ,1, , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,4,1,1,0,0,0,9,168,0,30370,0,0,2,2, ,1,4,2, ,1, , ,1,2,1, , , ,1, , , , ,1, , , , ,1,1,1, , , , ,1,3,1,1,1, , ,1,2,2, , ,2,1,0,0,0,0,0,0,0,1,1,1,0,0,0
3667,9.25646123260437,11.54996243426,11.54996243426,21,1,2,2,2,3,2,2,2,1,1,0,1,0,1,0,1,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,2,1, , , , , , , ,1, , ,2, ,1, , ,1, , , , ,2, ,1, ,1, , , , , , ,10,1,1,0,0,0,9,168,0,26400,0,0,1,2, ,2, ,2, ,1, , ,1,1,1, ,1, , , , , ,1, , , , , ,1,1,1, , , , ,1,3,1,1,1,1, ,1,1,2, , ,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0
3668,9.25646123260437,11.54996243426,103.94966190834,21,1,1,3,3,4,1,3,2,2,1,1,0,1,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,1, , , , , , , , , , , ,2,1, , ,1, , , , , ,2,1, ,1, , , , , , , ,20,9,0,9,0,0,9,168,0,26400,0,0,1,2, ,2, ,2, ,1, , ,1,1,1, ,1, , , , , , ,1, , , , ,1,1,1, , , , ,1,1,1,1, ,1, ,1,2,1,1, ,2,0,1,1,1,0,0,0,0,1,1,1,0,0,0
3669,9.25646123260437,11.54996243426,23.09992486852,21,1,1,1,2,2,1,1,2,3,1,1,1,1,0,0,0,0,0,0,0,2, , ,0,0,0,0,0,0,0,0,0, , , , , , , , ,1, ,1, , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,15,2,2,0,0,0,8,176,17,29400,2745,245,2,2, ,1,7,1,4,1, , ,2,1,1, ,1, , , , , , , ,1, , , ,1,1, , , , , ,1,2,1,1,1, , ,2, ,2, , ,2,1,1,0,1,0,0,1,1,0,0,0,1,0,0
3670,9.25646123260437,11.54996243426,46.19984973704,21,1,2,2,3,3,2,3,1, ,2,0,0,0,0,0,0,0,0,0,0,2, , ,0,0,0,0,0,0,0,0,0, ,1,1, , , , , , , ,1, , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,16,4,2,2,0,0,9,168,0,26400,0,0,2,2, ,1,6,2, ,1, , ,1,1,1, ,1, , , , , ,1, , , , , ,1,1,1, , , , ,2, , , , , , ,1,1,2, , ,2,0,1,1,1,0,0,1,0,0,0,0,0,0,0
3671,9.25646123260437,11.54996243426,11.54996243426,21,1,1,2,2,2,2,2,2,1,1,0,1,1,1,0,0,0,0,0,0,2, , ,0,0,0,0,0,0,0,0,0, , ,1, , , , ,1,1, ,1, , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,2,1,0,1,0,0,8,176,0,26400,0,0,2,1,3,1,3,1,3,1, , ,1,1,1, ,1, , , , , ,1, , , , , ,1,1, , , , , ,1,1,1,1,1, , ,1,1,1,1, ,2,0,1,1,1,0,0,0,1,1,1,0,0,0,0
3672,9.25646123260437,11.54996243426,23.09992486852,21,1,2,2,3,3,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,2, , ,0,0,0,0,0,0,0,0,0, , , , , , , ,1, , ,2, , , , , , , , ,1, , ,2,1, , , , , , , , ,2, , , , , , , , ,1, ,10,2,1,1,0,0,9,168,0,26400,0,0,1,2, ,2, ,2, ,1, , ,1,3,1, , , , , ,1, , , , , , , , ,1, , , , , ,1,2,1,1, , , ,2, ,3, , ,2,1,1,0,0,1,0,1,0,0,0,0,0,0,0
3673,9.25646123260437,11.54996243426,11.54996243426,21,1,1,1,1,1,1,1,1, ,2,0,0,0,0,0,0,0,0,0,0,2, , ,0,0,0,0,0,0,0,0,0, ,1, , ,1, , , , , ,1, , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,8,1,1,0,0,0,9,168,0,26400,0,0,2,2, ,1,2,2, ,2,1, ,1,2,1, , , ,1, , , , , , ,1, , ,3,1, , , , , ,1,2,1,1, ,1, ,2, ,2, , ,2,0,1,0,1,1,0,1,1,0,0,0,1,0,0
3674,9.25646123260437,11.54996243426,46.19984973704,21,1,2,2,2,2,2,2,1, ,2,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,1, , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,9,4,0,4,0,0,9,168,0,26400,0,0,2,2, ,1,7,2, ,1, , ,1,1,2,2500,2,2500, , , , , , , ,1, , ,2,1,1, , , , ,2, , , , , , ,1,2,1,1, ,2,0,1,0,0,1,0,0,0,1,1,1,0,0,0
3675,9.25646123260437,11.54996243426,34.64988730278,21,1,2,2,2,4,2,2,1, ,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,1, , , , , , , , , , , ,2,1, ,1, , , , , , ,2, , ,1, , , , , , , ,15,3,1,2,0,0,9,168,0,26400,0,0,2,1,3,1,5,1,2,1, , ,1,1,2,2000,2,2000, , , , , , , , ,1, ,2,1,1, , , , ,1,1,1,1,1,1, ,1,2,2, , ,2,1,1,1,0,0,0,0,0,1,1,1,0,0,0
3676,9.25646123260437,11.54996243426,11.54996243426,21,1,2,2,2,2,2,2,1, ,2,0,0,0,0,0,0,0,0,0,0,2, , ,0,0,0,0,0,0,0,0,0, , ,1, , , ,1,1, , ,1, , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,9,1,0,1,0,0,9,168,0,31400,0,0,2,2, ,1,6,2, ,1, , ,1,1,2,2000,2,2000, , , , , ,1,1, , , ,1,1,1, , , , ,1,2,1,1,1, , ,2, ,2, , ,2,0,1,0,1,0,0,0,1,1,1,0,0,0,0
3677,9.25646123260437,11.54996243426,11.54996243426,21,1,1,3,3,2,2,2,3,3,2,0,0,0,0,0,0,0,0,0,0,2, , ,0,0,0,0,0,0,0,0,0, , ,1, ,1, , , , , ,1, , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,7,1,1,0,0,0,9,168,0,26400,0,0,2,2, ,1,5,2, ,1, , ,1,3,1, , , , , ,1, , , , , , , , ,1, , , , , ,1,3,1,1,1,1, ,2, ,2, , ,2,0,1,1,1,0,0,0,0,1,1,1,0,0,0
3678,9.25646123260437,11.54996243426,69.29977460556,21,1,1,2,2,3,3,2,3,2,1,1,0,0,0,1,0,0,0,0,0,2, , ,0,0,0,0,0,0,0,0,0, , , ,1,1, ,1, , , ,2, , , , , , ,1, , , , ,2,1, , , , , , , , ,2, , ,1, , , , , , , ,16,6,3,3,0,0,9,168,16,26400,2570,1000,2,1,2,1,3,1,2,3, ,1,1,1,2,3300,2,3300, , , , , ,1, , , , ,1,1,1, , , , ,1,3,1,1,1,1, ,1,2,2, , ,2,0,1,1,1,0,0,1,1,1,0,0,0,0,0
3679,9.25646123260437,11.54996243426,46.19984973704,21,1,2,2,2,2,2,2,1, ,2,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,1, , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,9,4,0,4,0,0,9,168,0,26400,0,600,2,2, ,1,3,2, ,2,1, ,1,1,2,2500,2,2500, , , , , , ,1, , , ,1, ,1, , , , ,1,2,1,1,1,1, ,1,2,1,1,1,2,0,0,1,1,0,0,0,0,0,1,1,0,1,0
3680,9.25646123260437,11.54996243426,11.54996243426,21,1,2,2,2,3,2,2,1, ,2,0,0,0,0,0,0,0,0,0,0,2, , ,0,0,0,0,0,0,0,0,0, ,1,1, , ,1, , , , ,1, , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,18,1,1,0,0,0,9,168,0,26400,0,0,2,2, ,1,7,2, ,2,1, ,1,1,1, ,1, , , , , , ,1, , , , ,1,1,1, , , , ,1,2,1,1,1, , ,1,2,2, , ,2,0,1,1,1,0,0,0,0,0,0,0,0,0,1
3681,9.25646123260437,11.54996243426,57.7498121713,21,1,2,3,3,3,2,3,1, ,1,1,0,1,0,0,0,0,0,0,0,2, , ,0,0,0,0,0,0,0,0,0, , ,1, , , , ,1, , ,1, , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,23,5,0,5,0,0,10,160,0,26400,0,0,2,1,4,1,4,2, ,1, , ,1,1,2,2500,2,2500, , , , ,1, , , , , ,1,1, , , , , ,2, , , , , , ,2, ,3, , ,2,0,1,1,1,0,0,0,0,0,0,0,0,0,1
3682,9.25646123260437,11.54996243426,11.54996243426,21,1,1,1,1,2,1,1,1, ,2,0,0,0,0,0,0,0,0,0,0,2, , ,0,0,0,0,0,0,0,0,0, ,1,1, , , , , , , ,1, , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,7,1,0,1,0,0,9,168,0,26500,0,0,2,1,3,1,2,2, ,1, , ,1,1,1, ,1, , , , , , ,1, , , , ,1,1, , , , , ,1,1,1,1, ,1, ,1,1,2, , ,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1
3683,9.25646123260437,11.54996243426,57.7498121713,21,1,2,2,2,2,2,2,3,3,2,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,1,0, ,0,0,0,0,0,0,0,0,0,1, , , , , , , , , , , ,2,1, , , , , , , , ,1, , , , , , , , , , ,13,5,0,0,5,0,9,168,0,26400,0,0,1,2, ,2, ,2, ,1, , ,1,1,1, ,1, , , , , , ,1, , , , ,1,1,1, , , , ,1,3,1,1,1,1, ,2, ,2, , ,2,0,1,1,1,0,0,1,1,1,0,0,0,0,0
3684,9.25646123260437,11.54996243426,69.29977460556,21,1,2,2,2,5,2,2,2,1,2,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,1, , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,17,6,2,4,0,0,9,168,0,26400,0,600,2,1,3,1,3,2, ,1, , ,1,1,2,2000,2,2000, , , , , , , ,1, , ,1,1,1, , , , ,2, , , , , , ,2, ,1,1,1,2,0,0,1,1,0,0,0,0,1,1,0,1,0,0
3685,9.25646123260437,11.54996243426,11.54996243426,21,1,1,1,2,2,1,1,2,1,1,0,0,0,0,0,1,0,0,0,0,2, , ,0,0,0,0,0,0,0,0,0, , ,1, , , , , , , ,2, , , , , , , , , ,1, ,1, , , , , , , , , , , , , , , , , , , , ,4,1,0,0,1,0,10,160,28,30000,4590,0,2,2, ,1,7,2, ,2,1, ,1,1,1, ,1, , , , , , ,1, , , , ,1, ,1, , , , ,1,2,1,1,1, , ,2, ,3, , ,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3686,9.25646123260437,11.54996243426,57.7498121713,21,1,1,1,1,2,1,1,1, ,1,0,0,1,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,1, , , , , , , , , , , ,2,1, , , , , , , , ,2, , , , ,1, , , , , ,16,5,5,0,0,0,9,168,0,26400,0,0,2,1,6,1,7,1,7,2,1, ,2,3,2,2500, , , , ,2,2500, , , , , , , ,1,1,1, , , ,1,3,1,1,1,1, ,2, ,2, , ,2,0,1,0,1,0,0,1,0,0,1,0,1,0,0
3687,9.25646123260437,11.54996243426,57.7498121713,21,1,2,1,1,1,1,1,2,2,1,1,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,2,1, , , , , , , , , , ,2, , , ,1, , , , , ,1, , , , , , , , , , ,15,5,5,0,0,0,9,168,0,26400,0,0,2,2, ,1,3,2, ,2,1, ,1,1,1, ,1, , , , , ,1, , , , , ,1,1, , , , , ,1,3,1, ,1, , ,1,2,3, , ,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3688,9.25646123260437,11.54996243426,23.09992486852,21,1,1,1,1,3,1,1,1, ,2,0,0,0,0,0,0,0,0,0,0,2, , ,0,0,0,0,0,0,0,0,0, ,1,1, , , , , , , ,2, , , , , , , , ,1, , ,2, ,1, , , , , , , ,1, , , , , , , , , , ,11,2,0,2,0,0,9,168,0,30150,0,0,2,1,6,1,6,2, ,1, , ,1,1,1, ,1, , , , , ,1, , , , , ,1, ,1, , , , ,1,3,1,1,1,1, ,1,1,3, , ,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3689,9.25646123260437,11.54996243426,34.64988730278,21,1,2,2,2,4,2,2,1, ,2,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,2,1,1, , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,5,3,3,0,0,0,9,168,0,26400,0,0,1,2, ,2, ,2, ,1, , ,2,1,1, ,1, , , , , ,1, , , , , ,1,1, , , , , ,2, , , , , , ,2, ,3, , ,2,1,1,0,1,0,0,0,0,1,1,1,0,0,0
3690,9.25646123260437,11.54996243426,46.19984973704,21,1,2,2,2,2,2,2,1, ,2,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,1, , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,10,4,4,0,0,0,9,168,0,26400,0,0,1,2, ,2, ,2, ,1, , ,1,1,1, ,1, , , , , , , ,1, , , ,1,1,1, , , , ,1,3,1,1,1,1, ,1,2,1,1,1,2,0,1,0,1,1,0,0,0,0,0,0,0,0,1
3691,9.25646123260437,11.54996243426,34.64988730278,21,1,2,2,2,4,2,2,1, ,2,0,0,0,0,0,0,0,0,0,0,2, , ,0,0,0,0,0,0,0,0,0, ,1, , , , , , , , ,1, , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,14,3,3,0,0,0,9,168,0,26400,0,0,2,1,4,1,3,1,3,2,1, ,1,1,2,1500,2,1500, , , , , ,1, , , , ,1,1,1, , , , ,1,3,1, ,1, , ,1,1,2, , ,2,0,1,0,1,1,0,1,0,0,0,0,0,0,0
3692,9.25646123260437,11.54996243426,11.54996243426,21,1,2,2,3,2,1,2,1, ,2,0,0,0,0,0,0,0,0,0,0,2, , ,0,0,0,0,0,0,0,0,0, ,1, , , , , , , , ,1, , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,9,1,0,1,0,0,9,169,0,31400,0,0,2,2, ,1,6,1,3,2,1, ,1,1,1, ,1, , , , , , , ,1, , , ,1, ,1, , , , ,1,2,1,1,1, , ,2, ,3, , ,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3693,9.25646123260437,11.54996243426,34.64988730278,21,1,2,3,3,3,3,3,1, ,2,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,2,1,1, , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,12,3,1,2,0,0,9,168,0,26400,0,0,2,2, ,1,4,2, ,1, , ,1,1,1, ,1, , , , , , ,1, , , , ,1,1, ,1, , , ,1,3,1,1, ,1, ,1,2,1,1, ,2,0,1,1,0,0,0,1,1,1,0,0,0,0,0
3694,9.25646123260437,11.54996243426,34.64988730278,21,1,1,1,2,3,2,2,1, ,2,0,0,0,0,0,0,0,0,0,0,2, , ,0,0,0,0,0,0,0,0,0, , , , ,1, , , , , ,1, , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,8,3,0,3,0,0,9,168,0,26400,0,0,2,2, ,1,4,2, ,2,1, ,1,1,1, ,1, , , , , , , , ,1, , ,1,1, , , , , ,2, , , , , , ,2, ,3, , ,2,0,1,0,0,0,0,0,0,1,1,1,0,0,0
3695,9.25646123260437,11.54996243426,23.09992486852,21,1,1,2,2,2,2,2,1, ,1,0,0,0,0,0,0,0,0,1,0,2, , ,0,0,0,0,0,0,0,0,0, , , , , ,1, , , , ,1, , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,8,2,0,0,2,0,9,168,0,29400,0,2000,2,1,7,1,1,1,1,1, , ,1,1,2,2500,2,2500, , , , ,1, , , , , ,1,1, , , , , ,1,1,1,1,1,1, ,2, ,1,1, ,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3696,9.25646123260437,11.54996243426,46.19984973704,21,1,2,3,3,4,3,3,1, ,1,1,1,1,0,0,0,0,0,0,0,2, , ,0,0,0,0,0,0,0,0,0, , ,1, , , , ,1,1, ,2,1, ,1, , ,1,1, ,1,1, ,2, ,1, , , , , , , ,2,1, ,1, , ,1, , , , ,16,4,0,4,0,0,9,168,0,26400,0,1000,2,2, ,1,7,2, ,3, ,1,1,1,1, ,1, , , , , ,1, , , , , ,1,1,1, , , , ,1,1,1,1,1,1, ,2, ,1,1, ,2,0,1,1,1,0,0,0,1,0,0,0,0,0,0
3697,9.25646123260437,11.54996243426,11.54996243426,21,1,1,1,1,3,2,1,1, ,2,0,0,0,0,0,0,0,0,0,0,2, , ,0,0,0,0,0,0,0,0,0, ,1, , , , , , , , ,1, , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,3,1,0,1,0,0,9,168,0,28600,0,0,2,1,5,1,4,1,2,1, , ,1,3,1, , , , , ,1, , , , , , , , ,1,1, , , , ,1,2,1,1,1,1, ,1,2,2, , ,2,0,1,0,1,0,0,0,1,0,0,1,1,0,0
3698,9.25646123260437,11.54996243426,11.54996243426,21,1,1,1,1,1,1,1,4,1,1,1,0,0,0,0,0,0,0,0,0,2, , ,0,0,0,0,0,0,0,0,0, , , , , , , ,1, , ,1, , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,10,1,1,0,0,0,9,168,0,30000,0,0,2,2, ,1,4,2, ,1, , ,1,1,1, ,1, , , , , , , ,1, , , ,1,1, , , , , ,2, , , , , , ,1,2,1,1, ,2,0,1,1,0,0,0,0,0,1,1,0,0,0,0
3699,9.25646123260437,11.54996243426,23.09992486852,21,1,2,3,3,4,2,2,3,2,1,0,0,0,0,0,0,0,0,1,0,2, , ,0,0,0,0,0,0,0,0,0, , ,1, , , , , ,1, ,1, , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,5,2,2,0,0,0,9,168,0,29100,0,2000,2,1,6,1,7,2, ,1, , ,1,1,2,700,2,700, , , , ,1, , , , , ,1,1, , , , , ,1,1,1,1,1,1, ,2, ,1,1,1,2,0,1,0,0,0,0,1,1,1,0,0,0,0,0
3700,9.25646123260437,11.54996243426,11.54996243426,21,1,1,1,1,2,1,1,1, ,2,0,0,0,0,0,0,0,0,0,0,2, , ,0,0,0,0,0,0,0,0,0, ,1, , , , , , , , ,2,1, , , , , , , , ,1, ,1, , , , , , , , , , , , , , , , , , , , ,10,1,0,1,0,0,9,168,0,26400,0,0,1,2, ,2, ,2, ,1, , ,1,1,1, ,1, , , , , ,1, , , , , ,1,1, , , , , ,1,3,1,1,1,1, ,2, ,3, , ,2,1,0,0,0,0,0,0,1,0,1,0,1,0,0
3701,9.25646123260437,11.54996243426,11.54996243426,21,1,1,2,3,3,2,2,1, ,1,0,1,1,1,0,0,0,0,0,0,2, , ,0,0,0,0,0,0,0,0,0, ,1, , , , , ,1, , ,2,1, , ,1, , ,1, , , , ,1, , , , , , , , , , , , , , , , , , , , ,4,1,1,0,0,0,9,168,0,26400,0,2500,2,1,3,1,3,1,2,2,1, ,1,3,1, , , , , ,1, , , , , , , , ,1,1, , , , ,1,3,1,1,1,1, ,1,2,1,1, ,2,0,1,1,1,0,0,1,0,1,1,0,0,0,0
3702,9.25646123260437,11.54996243426,46.19984973704,21,1,2,2,3,2,2,2,3,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,2,1, , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,13,4,0,4,0,0,9,168,37,28775,5862,980,2,2, ,1,7,1,5,2,1, ,2,1,1, ,1, , , , , , , ,1, , , ,1,1,1, , , , ,1,3,1, ,1,1, ,2, ,2, , ,2,0,0,1,1,0,0,0,0,1,1,1,0,0,0
3703,9.25646123260437,11.54996243426,11.54996243426,21,1,2,2,2,2,2,2,2,1,1,0,0,1,0,0,0,0,0,0,0,2, , ,0,0,0,0,0,0,0,0,0, , , , , , , ,1, , ,1, , , , , , , , , , , ,2,1, , , , , , , , ,2, , ,1, , , , , , , ,9,1,1,0,0,0,9,168,0,26400,0,0,1,2, ,2, ,2, ,2,1, ,1,1,2,2500,2,2500, , , , , , ,1, , , ,4,1,1, , , , ,1,3,1,1, , , ,1,2,1,1, ,2,0,1,0,1,0,0,1,0,0,1,1,0,0,0
3704,9.25646123260437,11.54996243426,11.54996243426,21,1,3,3,3,3,3,3,1, ,1,1,0,1,0,0,0,0,0,0,0,2, , ,0,0,0,0,0,0,0,0,0, , ,1, , , , , , , ,2, , , ,1, , , , , , , ,2,1, , , , , , , , ,2, , , , ,1, , , , , ,9,1,0,1,0,0,9,168,0,28900,0,0,2,2, ,1,7,1,2,2,1, ,1,1,1, ,1, , , , , , , ,1, , , ,1, ,1, , , , ,2, , , , , , ,2, ,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3705,9.25646123260437,11.54996243426,46.19984973704,21,1,2,2,2,3,2,2,4,3,1,1,0,0,0,0,1,0,0,0,0,2, , ,0,0,0,0,0,0,0,0,0, , , , , , , ,1, , ,2, , , , , , , , ,1, , ,2,1, , , , , , , , ,1, , , , , , , , , , ,20,4,0,4,0,0,9,168,0,31000,0,0,2,1,7,1,3,1,3,2,1, ,1,3,1, , , , , ,1, , , , , , , , ,1, , , , , ,1,3,1,1,1, , ,1,1,2, , ,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1
